ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,TIMING_ADVANCE
17.6,1772.0,53.0,-1.6,4.24,25.0,23.9,62.7
62.4,2361.0,20.0,0.0,18.92,26.0,27.1,70.2
100.0,2039.0,92.0,6.2,37.0,55.0,51.8,59.6
20.0,1906.0,46.0,3.9,8.1,57.0,29.8,77.3
41.2,1918.0,18.0,0.0,11.64,54.0,29.0,71.8
19.2,1057.0,33.0,4.7,3.28,18.0,18.0,56.9
31.8,814.0,34.0,-2.3,3.33,2.0,19.6,58.0
43.5,792.0,36.0,9.4,4.61,3.0,21.6,52.5
70.2,1088.0,19.0,5.5,10.12,19.0,30.2,57.3
32.2,1774.0,45.0,-0.8,8.75,29.0,27.8,74.1
98.8,2786.0,99.0,0.0,47.74,43.0,42.0,67.1
100.0,2305.0,95.0,3.1,42.81,58.0,83.5,59.6
30.6,1884.0,23.0,0.0,8.49,52.0,27.1,74.1
70.6,1668.0,45.0,-7.0,17.85,49.0,32.5,67.5
55.7,1614.0,47.0,0.8,12.96,46.0,30.6,69.0
56.9,1528.0,45.0,3.1,12.4,45.0,30.2,68.2
36.9,1346.0,54.0,3.1,7.26,40.0,25.5,69.8
66.7,1380.0,35.0,7.8,13.08,43.0,29.0,65.5
17.6,1638.0,29.0,3.9,4.28,37.0,21.6,63.9
42.4,800.0,32.0,-0.8,4.4,24.0,20.4,62.7
29.8,738.0,54.0,-2.3,3.99,33.67243525896414,20.8,54.1
65.5,1411.0,53.0,-1.6,13.35,34.0,31.0,65.9
64.3,1793.0,75.0,-0.8,17.17,42.0,32.2,68.6
100.0,2214.0,102.0,0.6281970010971596,38.41,56.0,42.4,62.4
21.6,1972.0,34.0,5.5,29.74,57.0,37.6,63.1
34.9,1437.0,43.0,-2.3,7.75,46.0,26.3,71.4
49.4,1579.0,37.0,0.0,11.26,52.0,29.8,69.8
40.4,1783.0,19.0,-3.9,7.97,56.0,26.7,72.5
37.3,900.0,32.0,-4.7,4.12,39.0,19.2,64.7
62.0,1281.0,65.0,-3.1,13.14,34.0,31.4,65.1
79.2,1800.0,44.0,2.3,21.0,41.0,33.7,66.3
48.2,2044.0,37.0,6.2,14.48,43.0,31.0,71.0
29.4,2088.0,34.0,-0.8,8.91,41.0,27.8,75.7
51.8,2049.0,48.0,-1.6,16.72,45.0,32.2,70.6
19.2,2026.0,35.0,3.1,5.39,24.0,23.5,63.5
100.0,1246.0,99.0,6.2,22.4,37.0,53.7,58.4
19.6,1905.0,20.0,0.0,5.4,48.0,23.1,63.1
18.4,1390.0,36.0,7.0,4.58,41.0,25.5,60.8
42.7,1385.0,50.0,-3.9,8.74,43.0,27.1,69.0
63.1,1464.0,47.0,0.0,13.75,49.0,31.0,67.1
52.2,1672.0,30.0,-0.8,12.45,52.0,30.2,69.4
33.7,1737.0,37.0,-2.3,8.65,53.0,27.1,73.7
38.4,1745.0,31.0,3.9,9.69,52.0,28.2,72.9
33.3,1685.0,28.0,0.0,8.07,50.0,26.7,73.7
34.5,1656.0,29.0,3.9,8.33,49.0,27.1,73.3
59.2,1721.0,34.0,-0.8,14.92,53.0,31.4,68.6
37.6,1756.0,18.0,7.0,9.82,50.0,28.2,72.5
38.8,1570.0,21.0,6.2,8.9,46.0,27.5,71.8
100.0,1589.0,19.0,0.0,27.34,48.0,62.4,56.9
40.4,1545.0,98.0,5.5,13.14,52.0,31.4,74.9
17.6,1755.0,20.0,0.0,4.94,48.0,22.7,73.7
17.6,1500.0,69.0,10.2,3.86,45.0,21.2,75.3
100.0,1537.0,98.0,5.5,27.46,50.0,59.6,57.3
62.4,1720.0,76.0,8.6,19.97,55.0,34.9,68.2
19.2,1785.0,19.0,3.9,9.42,45.0,30.2,62.7
14.5,904.0,34.0,-0.8,4.04,21.0,21.2,63.1
33.3,802.0,33.0,3.1,3.84,13.0,20.0,60.0
39.6,788.0,38.0,-3.9,4.36,11.0,20.4,57.3
47.5,882.0,54.0,-4.7,8.4,17.0,27.8,61.2
61.2,1733.0,50.0,-1.6,15.88,28.0,31.8,68.2
41.2,2414.0,19.0,-10.9,14.69,26.0,31.0,73.7
19.2,1904.0,18.0,7.8,5.35,19.0,23.1,63.1
19.6,1179.0,81.0,-0.8,3.42,25.0,18.8,59.6
100.0,2591.0,44.0,0.0,45.83,40.0,43.5,62.7
55.3,2122.0,20.0,-4.7,17.48,47.0,32.5,69.8
18.0,1197.0,32.0,-0.8,3.8,19.0,17.6,61.6
31.0,1057.0,71.0,0.0,7.29,23.0,27.1,55.3
91.0,2418.0,20.0,-6.2,33.4,34.0,37.3,67.1
45.9,1709.0,51.0,-3.1,12.18,38.0,30.2,71.8
64.7,1961.0,29.0,-7.8,18.83,41.0,32.5,68.2
56.1,2066.0,18.0,-5.5,17.62,40.0,32.2,69.8
22.4,1021.0,35.0,-0.8,2.2,29.0,20.0,60.8
37.6,803.0,40.0,-3.9,2.93,5.0,19.2,54.1
68.2,1183.0,40.0,4.7,11.51,16.0,30.6,59.2
97.3,1679.0,20.0,-1.6,28.08,30.0,39.2,62.7
50.6,1504.0,46.0,-5.5,11.9,34.0,30.2,69.8
38.4,1750.0,20.0,0.8,9.35,32.0,27.8,72.5
16.9,1507.0,22.0,12.5,3.85,26.0,21.6,69.0
31.8,869.0,34.0,-2.3,3.04,1.0,19.2,57.6
42.7,776.0,45.0,0.0,4.57,3.0,21.2,52.2
58.4,1001.0,41.0,-5.5,7.31,10.0,25.9,54.5
49.8,1923.0,26.0,-0.8,16.8,17.0,32.9,70.2
56.5,1778.0,48.0,3.9,14.98,35.0,31.4,69.0
100.0,2026.0,38.0,-5.5,36.99,50.0,51.4,66.3
18.0,1691.0,20.0,0.0,4.38,44.0,22.0,63.1
34.5,892.0,28.0,-0.8,3.46,17.0,18.4,47.8
91.8,781.0,60.0,-3.1,9.51,19.0,30.6,61.6
19.2,2449.0,99.0,7.8,7.02,29.0,24.7,63.5
100.0,2837.0,71.0,3.1,41.16,39.0,37.3,63.1
20.0,1988.0,35.0,1.6,5.72,44.0,23.5,63.5
38.8,803.0,34.0,-3.9,4.04,43.0,20.4,56.9
100.0,1378.0,98.0,4.7,22.29,47.0,57.6,56.5
20.8,1954.0,43.0,3.1,6.2,52.0,24.3,40.4
54.5,1411.0,56.0,-4.7,11.0,53.0,30.2,67.5
65.1,1464.0,36.0,-0.8,13.8,54.0,31.0,66.7
16.5,1455.0,20.0,7.8,3.72,46.0,21.2,63.9
78.0,1250.0,81.0,2.3,16.63,48.0,32.9,67.1
100.0,1370.0,36.0,1.6,22.34,50.0,55.7,52.2
51.4,2074.0,99.0,6.2,19.27,52.0,33.3,71.4
100.0,1738.0,98.0,7.8,31.18,55.0,65.1,56.9
20.8,1748.0,51.0,3.9,5.54,48.0,23.1,75.7
36.9,810.0,80.0,-3.9,4.12,27.0,20.0,52.2
20.4,1737.0,92.0,4.7,19.33,47.0,34.5,76.1
20.0,1968.0,55.0,-0.8,5.88,60.0,23.5,62.0
18.8,1571.0,29.0,3.9,3.71,21.0,21.2,62.7
38.8,1766.0,35.0,2.3,8.65,23.0,27.5,59.6
27.8,2016.0,29.0,5.5,5.69,24.0,22.4,71.0
36.9,1242.0,34.0,3.9,6.49,26.0,24.7,68.2
68.2,1405.0,59.0,-7.8,13.7,33.0,31.0,65.1
74.1,1691.0,62.0,-10.9,18.18,40.0,32.9,66.7
18.0,1639.0,38.0,-3.9,4.03,41.0,21.2,62.0
42.7,1375.0,20.0,1.6,8.58,35.0,27.1,68.6
20.4,943.0,34.0,-0.8,3.46,12.0,20.4,62.7
20.4,1578.0,20.0,4.7,4.43,23.0,24.3,71.8
48.2,1179.0,46.0,-1.6,7.69,29.0,26.3,67.5
52.2,1511.0,41.0,0.0,11.53,35.0,29.8,68.6
43.1,1792.0,43.0,-0.8,11.1,39.0,29.4,71.8
56.9,1968.0,34.0,1.6,16.96,40.0,32.2,69.4
70.6,1351.0,81.0,3.9,13.58,43.0,31.0,65.5
87.8,1494.0,59.0,0.8,17.35,47.0,32.9,57.6
72.2,1583.0,68.0,-4.7,16.99,48.0,32.2,66.7
90.2,1631.0,71.0,2.3,21.23,49.0,34.5,63.5
67.5,1697.0,51.0,3.1,16.47,52.0,32.2,67.8
93.3,1963.0,101.0,-1.6,31.49,67.0,38.8,65.9
100.0,2329.0,19.0,1.6,42.42,72.0,82.4,59.6
41.2,904.0,30.0,-0.8,4.25,13.0,19.6,65.1
95.3,2570.0,22.0,1.6,38.44,38.0,38.4,66.7
99.2,1898.0,20.0,5.5,28.4,40.0,37.3,65.5
21.6,1745.0,33.0,4.7,5.05,17.0,22.4,62.4
44.3,765.0,77.0,3.9,5.07,27.0,25.1,54.1
94.5,2699.0,33.0,0.0,39.5,40.0,38.8,67.1
43.5,2023.0,45.0,3.9,13.87,48.0,31.0,71.8
35.7,901.0,32.0,-0.8,3.82,14.0,19.2,54.5
42.7,762.0,55.0,-1.6,4.45,11.0,20.8,58.4
100.0,1059.0,98.0,4.7,18.37,23.0,52.5,48.2
21.2,1407.0,33.0,10.2,3.87,9.0,20.4,62.0
37.3,821.0,34.0,-3.9,3.7,10.0,19.6,55.3
34.5,811.0,34.0,-7.8,11.256157120272407,7.0,19.6,57.3
92.2,2245.0,61.0,-7.0,30.5,20.0,37.6,67.8
99.2,2669.0,26.0,-0.8,40.38,38.0,39.2,66.3
62.4,2215.0,68.0,-2.3,20.48,42.0,32.5,69.8
84.7,2155.0,66.0,-1.6,27.26,51.0,35.7,67.1
30.2,2533.0,19.0,-7.0,13.19,53.0,30.6,77.3
44.3,2338.0,59.0,7.0,17.63,52.0,32.5,75.7
24.7,2566.0,49.0,-2.3,7.59,54.0,26.3,73.7
86.7,2750.0,74.0,0.0,36.35,59.0,37.6,67.8
89.4,2015.0,65.0,1.6,26.7,33.67243525896414,35.7,66.3
65.5,2150.0,39.0,-3.9,20.64,65.0,33.3,68.6
18.4,2155.0,18.0,3.1,5.86,64.0,23.9,63.9
43.5,2137.0,32.0,2.3,10.76,62.0,29.4,72.2
18.8,2020.0,19.0,0.0,5.73,55.0,23.5,76.5
18.4,1469.0,32.0,4.7,3.92,21.0,20.8,62.0
60.8,1055.0,99.0,0.0,11.18,28.0,31.0,58.0
100.0,1538.0,96.0,6.2,27.15,42.0,58.8,54.1
76.1,2234.0,66.0,-1.6,8.89,33.67243525896414,26.7,62.4
99.6,1665.0,81.0,-0.8,24.01,55.0,35.7,62.0
100.0,1892.0,45.0,-7.8,28.56,33.67243525896414,36.9,62.7
48.04087253229344,1945.0,24.0,0.0,5.19,59.0,23.1,76.5
61.2,893.0,96.0,4.7,5.73,28.0,22.7,63.1
48.04087253229344,1454.0,63.0,7.8,24.98,34.0,57.6,53.3
86.3,1690.0,86.0,0.0,21.88,38.0,34.5,64.7
100.0,1931.0,89.0,-6.2,31.64,44.0,39.2,60.4
28.2,2194.0,20.0,0.0,7.69,25.0,26.3,70.6
47.5,889.0,86.0,3.9,5.13,26.0,21.6,63.5
20.8,2037.0,26.0,0.0,6.23,43.0,24.3,75.7
44.3,2183.0,39.0,5.5,16.65,51.0,32.2,72.5
18.8,2388.0,36.0,6.2,6.74,47.0,25.5,63.5
35.3,851.0,38.0,3.1,4.15,14.0,20.4,52.9
42.4,776.0,55.0,-3.9,4.68,33.67243525896414,21.6,54.5
63.5,1642.0,23.0,-4.7,16.41,17.0,32.2,67.5
85.9,1901.0,24.0,-8.6,24.22,42.0,34.9,65.5
28.6,2043.0,35.0,0.0,6.19,35.0,23.5,74.1
74.9,1794.0,54.0,3.9,19.86,42.0,33.3,67.8
56.5,2307.0,18.0,-7.0,20.1,47.0,33.3,71.4
18.4,2200.0,20.0,0.0,6.08,27.0,24.3,63.9
100.0,1993.0,38.0,3.9,35.32,47.0,42.0,60.0
18.8,2174.0,18.0,0.0,6.07,28.0,24.3,65.5
20.0,983.0,34.0,10.2,2.35,33.67243525896414,20.8,59.2
39.6,809.0,38.0,-4.7,4.31,7.0,20.4,54.1
19.6,2009.0,32.0,0.0,5.84,37.0,23.9,63.9
35.3,1920.0,36.0,3.9,10.12,38.0,29.0,73.3
17.6,1467.0,32.0,7.0,3.48,21.0,20.8,62.7
69.0,1212.0,85.0,3.9,11.25,28.0,29.8,62.4
54.5,1503.0,35.0,-11.7,11.24,31.0,28.6,67.1
42.0,786.0,36.0,-4.7,4.66,0.0,21.2,56.5
47.5,814.0,42.0,-1.6,5.28,0.0,22.7,53.7
59.6,765.0,55.0,5.5,6.18,33.67243525896414,24.7,56.1
50.6,837.0,50.0,-0.8,5.74,0.0,23.9,47.1
65.9,1639.0,22.0,-7.0,18.37,33.67243525896414,34.1,65.9
85.1,1403.0,21.0,-9.4,17.0,17.0,32.5,63.1
44.7,1434.0,75.0,-2.3,11.51,30.0,31.0,70.2
94.5,2896.0,69.0,3.1,32.09,40.0,28.2,67.5
82.0,2081.0,65.0,-1.6,25.54,48.0,35.3,67.1
54.9,2332.0,54.0,-3.1,18.46,49.0,32.5,65.9
28.2,2409.0,19.0,0.0,7.67,33.67243525896414,24.7,77.3
31.4,2220.0,67.0,3.1,11.19,48.0,29.8,76.1
23.9,2419.0,47.0,2.3,7.64,52.0,29.0,72.5
55.7,2618.0,52.0,-3.1,21.68,55.0,33.7,71.8
52.2,1847.0,39.0,0.0,6.58,33.67243525896414,27.23618212807402,68.6
45.9,799.0,33.0,0.8,4.76,0.0,22.4,55.7
41.6,806.0,36.0,-2.3,4.48,33.67243525896414,20.8,55.3
43.5,807.0,46.0,1.6,8.21,11.0,27.1,51.4
21.2,1766.0,73.0,7.8,4.49,23.0,21.2,65.5
86.7,2295.0,64.0,3.1,30.01,35.0,36.5,67.5
16.9,1766.0,90.0,4.7,4.75,46.0,22.4,75.3
66.7,2600.0,51.0,0.0,25.4,54.0,34.1,69.8
57.3,1737.0,19.0,-1.6,14.61,52.0,31.4,69.4
23.9,1709.0,33.0,0.0,6.22,48.0,24.7,63.1
22.4,991.0,34.0,10.2,2.98,35.0,19.6,57.6
67.8,1188.0,82.0,5.5,13.86,41.0,31.4,64.3
17.6,1353.0,19.0,2.3,3.42,34.0,20.4,73.7
52.9,729.0,53.0,3.1,6.9,36.0,28.6,64.7
80.8,1924.0,21.0,1.6,23.27,41.0,34.9,67.1
49.8,850.0,46.0,-3.9,5.14,33.67243525896414,22.4,63.1
61.6,1917.0,53.0,-3.1,17.67,45.0,32.5,68.6
19.6,2378.0,26.0,0.0,11.62,43.0,30.2,69.0
40.0,2079.0,63.0,-3.1,12.51,33.67243525896414,30.6,74.1
27.8,2149.0,45.0,0.8,11.77,45.0,31.8,73.3
34.5,2198.0,66.0,3.9,11.27,33.67243525896414,29.4,73.7
27.5,1906.0,22.0,6.2,19.95,52.0,33.3,74.9
18.8,1689.0,20.0,0.0,4.55,44.0,22.0,63.1
54.9,1486.0,50.0,5.5,12.27,47.0,30.2,67.5
17.6,1540.0,18.0,3.1,4.0,48.0,21.6,72.2
40.8,927.0,21.0,-3.1,4.42,41.0,20.0,46.7
48.6,882.0,38.0,-1.6,5.66,38.0,23.5,63.1
48.6,1277.0,28.0,3.1,9.03,29.0,27.5,66.7
37.3,819.0,34.0,-7.8,4.07,10.0,20.8,58.0
43.5,791.0,33.0,-9.4,4.59,3.0,21.2,57.3
45.5,790.0,47.0,-6.2,4.79,33.67243525896414,22.0,54.9
43.5,813.0,40.0,1.6,5.27,0.0,22.7,52.5
33.3,1088.0,78.0,6.2,11.54,26.0,31.4,67.1
71.8,2485.0,58.0,0.0,26.98,33.0,35.3,70.2
69.4,1746.0,66.0,-6.2,18.79,41.0,32.9,69.0
29.0,1997.0,24.0,1.6,6.03,33.67243525896414,23.1,73.7
95.7,1751.0,18.0,0.0,24.89,32.0,35.7,62.7
54.5,1520.0,89.0,5.5,9.51,33.0,27.1,70.6
100.0,1748.0,83.0,4.7,22.13,40.0,34.9,59.6
80.8,2025.0,63.0,2.3,12.77,43.0,29.4,67.1
36.9,2091.0,44.0,8.6,17.31,42.0,32.2,74.5
36.1,2077.0,47.0,3.1,13.31,41.0,30.2,76.5
60.8,2048.0,30.0,-0.8,7.17,40.0,25.9,69.0
18.4,1873.0,19.0,0.0,5.27,20.0,22.7,63.8636053593179
43.1,805.0,34.0,-2.3,4.98,13.0,20.8,50.2
49.0,750.0,38.0,-1.6,5.71,4.0,24.3,54.9
23.5,1183.0,59.0,3.1,7.69,20.0,30.2,69.8
28.6,2041.0,92.0,6.2,29.71,32.0,36.1,63.5
100.0,3136.0,69.0,0.0,58.36,43.0,45.5,63.1
41.6,2200.0,31.0,2.3,8.66,42.0,25.9,67.5
32.9,1984.0,40.0,6.2,7.11,36.0,24.3,74.1
17.6,1657.0,37.0,1.6,4.61,24.0,22.0,72.5
100.0,1326.0,40.0,0.0,20.49,13.0,35.3,55.7
44.7,784.0,37.0,7.0,4.97,4.0,22.0,52.5
55.7,1664.0,19.0,3.9,13.75,14.0,31.0,63.9
89.8,1521.0,62.0,-0.8,21.35,32.0,34.1,64.7
83.9,1769.0,57.0,0.0,22.78,43.0,33.7,75.7
62.0,2215.0,20.0,1.6,27.96,33.67243525896414,36.1,68.6
24.7,1584.0,18.0,5.5,15.0,56.0,31.8,66.3
17.6,1866.0,19.0,1.6,4.93,50.0,22.7,63.5
18.0,1547.0,21.0,0.0,4.11,40.0,21.6,63.1
39.2,807.0,98.0,7.0,5.03,26.0,25.9,52.9
100.0,1504.0,79.0,-1.6,25.92,42.0,37.6,54.5
92.9,1704.0,67.0,0.0,23.58,33.67243525896414,35.3,63.5
81.2,1888.0,19.0,-4.7,23.0,52.0,34.5,66.7
23.9,1510.0,35.0,3.9,3.92,25.0,20.8,60.8
42.4,777.0,38.0,-2.3,4.91,33.67243525896414,22.4,54.9
71.0,1848.0,81.0,0.8,21.42,44.0,34.5,71.4
100.0,2360.0,63.0,0.0,36.38,55.0,38.4,65.1
63.1,2738.0,59.0,3.9,26.3,58.0,34.9,70.2
18.4,2187.0,22.0,-0.8,6.49,57.0,23.5,60.4
40.4,1903.0,26.0,3.9,14.9,55.0,31.4,72.2
41.6,1864.0,48.0,6.2,11.12,56.0,29.4,74.5
89.4,1888.0,84.0,3.1,26.87,58.0,36.1,65.9
100.0,1944.0,67.0,3.9,25.34,60.0,35.3,62.0
92.5,2050.0,78.0,-3.9,26.88,66.0,36.1,66.7
86.3,2245.0,61.0,-7.0,29.71,71.0,36.5,68.2
26.7,2340.0,18.0,-3.9,14.2,68.0,30.2,71.0
24.7,2196.0,20.0,3.1,7.72,62.0,29.8,74.9
19.6,1878.0,45.0,1.6,5.24,27.0,24.7,63.1
19.2,2047.0,21.0,0.0,6.0,58.0,24.3,76.5
18.4,1565.0,28.0,3.9,3.73,50.0,21.6,63.1
18.8,1678.0,20.0,0.0,4.44,24.0,22.0,62.7
35.3,1211.0,19.0,6.2,8.61,23.0,26.7,70.2
35.7,900.0,41.0,-2.3,4.17,19.0,20.0,49.8
30.6,1569.0,44.0,10.2,4.72,33.67243525896414,21.6,66.7
47.1,813.0,49.0,-1.6,8.26,10.0,27.5,50.2
52.2,1871.0,65.0,3.1,14.92,15.0,31.4,68.6
90.6,1553.0,70.0,-3.1,22.07,33.67243525896414,34.9,63.1
93.7,2990.0,73.0,3.1,10.17,39.0,27.8,67.5
96.1,2040.0,82.0,2.3,31.18,33.67243525896414,38.0,65.5
27.5,2037.0,23.0,0.8,13.77,55.0,30.6,77.3
18.4,1769.0,20.0,3.1,4.75,51.0,22.4,63.1
35.7,720.0,80.0,-0.8,5.09,32.0,24.7,67.8
100.0,1676.0,94.0,0.8,26.09,33.67243525896414,36.5,60.8
19.2,1875.0,72.0,6.2,15.09,33.67243525896414,34.9,62.7
100.0,1806.0,64.0,-4.7,29.89,57.0,38.4,61.6
55.3,1924.0,56.0,-7.8,16.1,59.0,31.8,71.8
34.5,2065.0,20.0,2.3,10.81,55.0,29.4,73.3
18.0,1663.0,46.0,1.6,5.77,22.0,23.5,63.5
41.6,813.0,84.0,5.5,4.8,28.0,22.4,62.0
88.2,2745.0,82.0,3.9,8.55,39.0,26.7,65.5
100.0,2104.0,63.0,-4.7,33.18,52.0,38.0,63.5
77.6,2679.0,58.0,0.0,31.4,61.0,36.5,68.6
19.6,1960.0,20.0,0.6281970010971596,5.57,33.67243525896414,23.9,63.1
39.6,828.0,38.0,3.1,3.59,9.0,20.4,56.1
46.3,825.0,52.0,7.0,5.26,2.0,23.1,54.9
73.3,1290.0,19.0,-3.1,11.66,13.0,30.6,59.2
64.7,1133.0,40.0,-1.6,11.54,33.67243525896414,29.8,65.1
38.4,1914.0,19.0,-7.0,11.21,22.0,27.23618212807402,71.4
39.6,872.0,37.0,3.9,4.74,21.0,21.2,48.2
42.0,810.0,43.0,9.4,6.0,1.0,24.3,53.3
43.9,808.0,44.0,7.8,5.1,0.0,22.7,52.2
44.7,787.0,35.0,-2.3,4.8,2.0,22.0,55.7
47.1,804.0,37.0,-1.6,5.19,33.67243525896414,23.1,56.9
44.3,792.0,38.0,1.6,4.81,0.0,21.6,54.1
45.9,813.0,36.0,-1.6,4.74,1.0,21.2,45.9
94.1,1135.0,20.0,-12.5,13.59,14.0,31.8,58.0
72.9,1233.0,28.0,-1.6,11.93,33.67243525896414,30.2,64.7
29.0,1689.0,21.0,3.9,11.83,23.0,29.8,70.2
43.9,872.0,37.0,-5.5,4.71,14.0,20.8,63.5
57.6,776.0,45.0,7.0,5.99,33.67243525896414,24.7,44.3
48.2,830.0,42.0,-0.8,5.41,0.0,23.1,54.1
45.5,789.0,38.0,0.8,4.91,33.67243525896414,22.7,53.3
44.7,787.0,42.0,1.6,4.85,0.0,24.7,51.4
43.9,804.0,43.0,-4.7,4.82,1.0,22.0,54.5
65.5,1514.0,19.0,-5.5,13.97,13.0,31.0,51.8
68.2,1189.0,55.0,-1.6,11.51,24.0,29.8,63.9
47.8,2103.0,69.0,1.6,8.33,34.0,25.9,71.0
20.0,1823.0,50.0,5.5,18.06,41.0,32.5,62.7
70.2,2089.0,25.0,-2.3,11.24,46.0,31.4,68.2
30.2,2185.0,20.0,-0.8,7.39,43.0,27.8,74.5
18.0,1346.0,35.0,10.2,2.83,33.67243525896414,18.4,65.1
40.4,800.0,36.0,-4.7,4.52,29.0,20.8,54.1
65.1,1882.0,39.0,3.1,13.23,19.0,26.7,68.6
72.5,1071.0,52.0,5.5,11.21,26.0,30.2,63.1
75.3,2424.0,85.0,0.0,29.46,34.0,36.1,69.0
100.0,1810.0,88.0,-3.1,32.17,46.0,40.0,58.8
42.4,1664.0,50.0,-4.7,4.72,33.67243525896414,24.7,69.4
90.6,1701.0,84.0,-3.1,22.37,50.0,34.5,67.8
95.7,1852.0,55.0,2.3,24.39,55.0,35.3,63.5
39.6,1826.0,54.0,0.0,6.83,33.67243525896414,29.4,67.1
96.1,1710.0,77.0,5.5,24.7,54.0,35.7,58.8
98.8,1819.0,50.0,-7.0,23.66,55.0,34.5,62.4
22.7,1812.0,20.0,-9.4,4.5,51.0,22.4,69.8
17.6,1656.0,21.0,0.0,4.38,33.67243525896414,22.0,63.1
18.8,1207.0,22.0,13.3,3.33,34.0,19.6,60.4
24.3,1094.0,39.0,0.0,3.83,28.0,20.4,66.3
43.5,753.0,33.0,-5.5,4.63,33.67243525896414,20.8,48.2
37.6,785.0,34.0,-3.9,4.29,8.0,20.4,59.2
38.4,803.0,35.0,-1.6,4.39,0.0,20.8,57.3
46.3,815.0,36.0,3.9,4.99,33.67243525896414,21.2,55.3
43.1,812.0,35.0,-4.7,4.41,0.0,20.8,60.8
48.2,784.0,34.0,10.9,5.45,33.67243525896414,23.5,60.0
40.8,777.0,43.0,-0.8,4.64,1.0,20.8,55.3
42.4,805.0,38.0,2.3,4.95,0.0,21.6,53.3
58.8,920.0,55.0,4.7,9.27,12.0,29.0,54.1
55.3,2326.0,59.0,7.0,8.52,19.0,22.4,69.4
63.9,1785.0,52.0,-7.8,17.22,31.0,32.2,64.7
55.3,2667.0,34.0,3.1,8.44,30.0,25.9,70.6
41.2,1514.0,62.0,3.9,9.75,32.0,30.2,65.1
24.3,1571.0,19.0,2.3,9.65,30.0,29.8,70.6
16.5,1399.0,34.0,6.2,3.46,19.0,20.8,61.2
43.9,798.0,36.0,-1.6,4.83,11.0,22.0,59.6
60.8,927.0,73.0,-3.9,7.76,33.67243525896414,26.7,63.9
89.8,1878.0,47.0,0.0,26.32,26.0,35.7,65.1
80.4,1399.0,23.0,3.9,17.17,34.0,32.9,63.1
18.8,1205.0,36.0,10.9,3.46,17.0,19.2,68.6
43.1,772.0,35.0,3.1,4.59,0.0,21.2,54.9
43.9,813.0,42.0,-3.1,4.97,0.0,22.4,57.6
44.7,771.0,37.0,-1.6,4.95,1.0,22.4,54.9
44.3,789.0,39.0,-3.1,4.89,2.0,22.0,54.5
49.0,799.0,38.0,-0.8,4.9,1.0,22.0,53.7
44.7,801.0,41.0,2.3,4.95,0.0,22.4,52.5
37.6,1835.0,20.0,0.0,7.56,55.0,25.1,74.1
18.0,1434.0,56.0,13.3,3.98,43.0,21.2,65.1
65.1,1561.0,62.0,-3.1,18.55,50.0,33.3,69.4
43.9,1852.0,50.0,0.8,14.03,56.0,31.4,72.5
38.0,1864.0,21.0,3.9,11.69,55.0,29.8,73.7
70.2,1815.0,83.0,0.0,19.19,59.0,32.9,67.8
37.6,2027.0,51.0,3.9,11.7,33.67243525896414,28.6,68.2
63.1,2073.0,39.0,3.1,19.81,63.0,33.3,68.6
20.0,1924.0,19.0,0.0,5.61,54.0,23.5,63.1
17.6,1476.0,37.0,5.5,3.87,28.0,21.2,62.4
44.7,768.0,50.0,-2.3,4.92,14.0,25.1,55.3
84.7,1982.0,61.0,0.0,25.6,46.0,35.3,66.7
64.7,2331.0,48.0,-7.8,9.22,48.0,27.1,70.2
62.0,2415.0,24.0,-3.9,15.17,51.0,32.2,71.0
18.8,2431.0,32.0,0.0,6.82,33.67243525896414,25.5,69.8
40.4,2267.0,22.0,-1.6,13.85,45.0,31.0,73.7
30.6,2184.0,20.0,3.9,9.91,33.67243525896414,28.2,75.7
33.7,2068.0,38.0,4.7,10.39,43.0,29.0,74.9
46.7,2192.0,28.0,-4.7,15.44,44.0,31.4,71.8
19.2,1970.0,30.0,3.9,5.79,40.0,26.3,63.5
44.7,1926.0,20.0,0.0,13.06,34.0,25.1,71.0
18.0,1565.0,38.0,1.6,3.94,18.0,21.6,63.1
37.3,803.0,44.0,-1.6,4.32,33.67243525896414,20.4,60.0
42.7,806.0,38.0,0.0,4.75,33.67243525896414,21.6,52.5
43.5,805.0,36.0,-1.6,4.79,0.0,22.0,53.3
67.8,1991.0,66.0,0.0,20.81,0.0,34.1,62.4
96.9,2406.0,20.0,1.6,37.17,25.0,38.4,65.9
67.5,1845.0,64.0,0.0,22.37,39.0,34.9,70.6
81.6,2330.0,58.0,-3.9,28.9,53.0,36.1,68.2
18.4,2632.0,49.0,4.7,11.75,56.0,31.8,78.8
18.0,2655.0,19.0,0.0,7.41,45.0,25.9,72.9
38.0,808.0,67.0,3.9,4.1,23.0,20.8,55.3
90.2,2383.0,19.0,-1.6,33.77,38.0,37.6,67.8
18.4,1099.0,65.0,-3.1,2.22,33.67243525896414,19.2,60.4
78.8,1681.0,52.0,0.6281970010971596,19.72,38.0,33.3,66.3
32.5,1905.0,18.0,0.0,7.48,33.67243525896414,24.3,68.6
17.6,1441.0,36.0,1.6,3.74,31.0,21.2,61.6
21.6,1349.0,42.0,-0.8,3.61,28.0,21.6,60.8
50.6,1389.0,21.0,-2.3,10.51,26.0,29.0,67.8
19.6,1234.0,33.0,14.8,3.33,33.67243525896414,19.6,60.8
